3424,1
3930,1
4725,1
3968,1
4104,1
2156,1
1726,1
2840,1
3633,1
1756,1
2794,1
3892,1
3598,1
3608,1
2728,1
5094,1
4901,1
2715,1
2921,1
3586,1
4843,1
3888,1
5341,1
3612,1
2779,1
3171,1
4507,1
5073,1
5770,1
4833,1
5476,1
3605,1
5034,1
6280,1
4074,1
4718,1
5336,1
5388,1
4521,1
6160,1
5311,1
4952,1
3380,1
4485,1
6187,1
4615,1
2907,1
4125,1
3359,1
3961,1
2095,1
4424,1
4208,1
2866,1
3141,1
2634,1
3088,1
4166,1
3928,1
3289,1
3561,1
2023,1
1144,1
1838,1
3142,1
1180,1
1976,1
3120,1
2779,1
3085,1
1956,1
5888,1
5654,1
4313,1
4418,1
4577,1
4973,1
4269,1
4843,1
5270,1
4915,1
5447,1
5783,1
5688,1
5130,1
5203,1
5953,1
4738,1
5437,1
6248,1
5075,1
5197,1
6237,1
5657,1
5044,1
6643,1
4645,1
4783,1
2971,1
4430,1
5359,1
4767,1
3296,1
4328,1
4127,1
4314,1
2788,1
4602,1
4093,1
3282,1
3290,1
3115,1
2065,1
3559,1
1528,1
3497,1
3331,1
2689,1
2708,1
1915,1
4035,1
2198,1
1262,1
1311,1
1772,1
2658,1
2444,1
4879,1
4842,1
4662,1
2877,1
3867,1
3304,1
4682,1
4522,1
2915,1
3144,1
3649,1
4940,1
3414,1
4114,1
3651,1
4929,1
5095,1
3951,1
4590,1
4107,1
5812,1
6060,1
4214,1
3866,1
6581,1
2914,1
3144,1
3104,1
5143,1
5335,1
5228,1
3205,1
3984,1
3666,1
3738,1
4560,1
4031,1
2699,1
3432,1
3105,1
4133,1
1699,1
2833,1
1185,1
2857,1
2332,1
1944,1
1890,1
1494,1
3681,1
1958,1
939,1
891,1
1196,1
2257,1
2138,1
5236,1
4946,1
4646,1
3912,1
4590,1
4092,1
4458,1
5376,1
3343,1
3258,1
3490,1
4664,1
3365,1
4576,1
4466,1
5330,1
5231,1
3948,1
4475,1
4571,1
5778,1
5728,1
3942,1
3469,1
5815,1
2567,1
3733,1
2826,1
4802,1
5128,1
4757,1
2864,1
3648,1
3312,1
3424,1
3903,1
3480,1
2191,1
2831,1
2131,1
3343,1
1635,1
2477,1
1124,1
2613,1
2102,1
1711,1
1787,1
1406,1
3561,1
1842,1
864,1
859,1
1040,1
2133,1
2002,1
5204,1
4748,1
4483,1
3887,1
4096,1
3977,1
4462,1
5301,1
3273,1
3205,1
3416,1
4498,1
3375,1
4573,1
4362,1
5263,1
5168,1
3984,1
4459,1
4631,1
5740,1
5758,1
3914,1
3478,1
5819,1
2599,1
3715,1
2774,1
4625,1
5234,1
4761,1
2829,1
3590,1
3281,1
3473,1
3916,1
3542,1
2323,1
2934,1
2221,1
3539,1
1533,1
2546,1
1112,1
2653,1
2095,1
1663,1
1812,1
1303,1
3567,1
1890,1
876,1
855,1
1094,1
2138,1
2012,1
5229,1
4771,1
4589,1
3902,1
4058,1
3927,1
4386,1
5262,1
3222,1
3184,1
3501,1
4495,1
3280,1
4467,1
4285,1
5202,1
5134,1
4046,1
4422,1
4630,1
5724,1
5812,1
3899,1
3424,1
5829,1
2625,1
3747,1
2793,1
4567,1
5237,1
4699,1
2871,1
3635,1
3229,1
